Category,Id,Name,pDate,Quantity,CostPrice,Usefull_Life,PReason,dep_%,dep_Amt.
COMPUTERS,698,UPS 1 KVA,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,48600,5, ,20,6551280
COMPUTERS,699,UPS (line intractive UPS),Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,2700,1, ,100,1819800
COMPUTERS,700,UPS 2 KVA,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,400,0, ,Infinity,Infinity
COMPUTERS,701,Online UPS 6 KVA,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,700,0, ,Infinity,Infinity
COMPUTERS,702,UPS 3 KVA,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,400,0, ,Infinity,Infinity
COMPUTERS,703,UPS (line intractive UPS),Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,5900,0, ,Infinity,Infinity
COMPUTERS,704,UPS (line intractive UPS),Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,2100,0, ,Infinity,Infinity
COMPUTERS,705,Laptop,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,500,4, ,25,84250
COMPUTERS,706,Laptop,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,4600,4, ,25,775100
COMPUTERS,707,Laptop,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,500,2, ,50,168500
COMPUTERS,708,Computer Note Book,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,600,17, ,5.882352941176471,23788.235294117647
COMPUTERS,709,IBM 3550 M3 Computer Server,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,1000,0, ,Infinity,Infinity
COMPUTERS,710,Dot matrix printer 24 pin 132 col,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,100,0, ,Infinity,Infinity
COMPUTERS,711,Laser pointed model MP1900,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,100,0, ,Infinity,Infinity
COMPUTERS,712,Epson L360 Colour printer all in one,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,200,2, ,50,67400
COMPUTERS,713,DM Printer 132 COL,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,100,0, ,Infinity,Infinity
COMPUTERS,714,UPS 500 VA Off line MF Batteries,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,100,0, ,Infinity,Infinity
COMPUTERS,715,HP Deskjet printer,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,100,0, ,Infinity,Infinity
COMPUTERS,716,Desktop Computer,Wed Jun 29 2022 00:00:00 GMT+0530 (India Standard Time),1,237966,7, ,14.285714285714286,13700042.571428573
PLANT & MACHINERY,717,DRYING TUMBLER CAP.50 KG MODEL,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,12100,0, ,Infinity,Infinity
PLANT & MACHINERY,718,CIRCULAR KNITTING MACHINE-HAND DRIVEN,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,100,0, ,Infinity,Infinity
PLANT & MACHINERY,719,CIRCULAR KNITTING MACHINE-HAND DRIVEN,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,100,0, ,Infinity,Infinity
PLANT & MACHINERY,720,CIRCULAR KNITTING MACHINE-HAND DRIVEN,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,100,0, ,Infinity,Infinity
PLANT & MACHINERY,721,CIRCULAR KNITTING MACHINE-HAND DRIVEN,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,100,0, ,Infinity,Infinity
PLANT & MACHINERY,722,CIRCULAR KNITTING MACHINE-HAND DRIVEN,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,100,0, ,Infinity,Infinity
PLANT & MACHINERY,723,DRYING TUMBLER CAP.50-60 KGS.,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,12100,0, ,Infinity,Infinity
PLANT & MACHINERY,724,SOLOMAN MAKE COMP AUTO. POWER,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,70200,0, ,Infinity,Infinity
PLANT & MACHINERY,725,SOLOMAN MAKE COMP AUTO. POWER,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,70200,0, ,Infinity,Infinity
PLANT & MACHINERY,726,SOLOMAN MAKE COMP AUTO. POWER,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,70200,0, ,Infinity,Infinity
PLANT & MACHINERY,727,SOLOMAN MAKE COMP AUTO. POWER,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,70200,0, ,Infinity,Infinity
PLANT & MACHINERY,728,SOLOMAN MAKE COMP AUTO. POWER,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,70200,0, ,Infinity,Infinity
PLANT & MACHINERY,729,SOLOMAN MAKE COMP AUTO. POWER,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,70200,0, ,Infinity,Infinity
PLANT & MACHINERY,730,SOLOMAN MAKE COMP AUTO. POWER,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,70200,0, ,Infinity,Infinity
PLANT & MACHINERY,731,SOLOMAN MAKE COMP AUTO. POWER,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,70200,0, ,Infinity,Infinity
PLANT & MACHINERY,732,SOLOMAN MAKE COMP AUTO. POWER,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,70200,0, ,Infinity,Infinity
PLANT & MACHINERY,733,SOLOMAN MAKE COMP AUTO. POWER,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,70200,0, ,Infinity,Infinity
PLANT & MACHINERY,734,SOLOMAN MAKE COMP AUTO. POWER,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,70200,0, ,Infinity,Infinity
PLANT & MACHINERY,735,SOLOMAN MAKE COMP AUTO. POWER,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,70200,0, ,Infinity,Infinity
PLANT & MACHINERY,736,SOLOMAN MAKE COMP AUTO. POWER,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,70200,0, ,Infinity,Infinity
PLANT & MACHINERY,737,SOLOMAN MAKE COMP AUTO. POWER,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,70200,0, ,Infinity,Infinity
PLANT & MACHINERY,738,SOLOMAN MAKE COMP AUTO. POWER,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,70200,0, ,Infinity,Infinity
PLANT & MACHINERY,739,CENTRALISED SUCTION DEVICE,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,40500,0, ,Infinity,Infinity
PLANT & MACHINERY,740,DIAL LINKING MACHINE,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,25600,0, ,Infinity,Infinity
PLANT & MACHINERY,741,DIAL LINKING MACHINE,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,25600,0, ,Infinity,Infinity
PLANT & MACHINERY,742,DIAL LINKING MACHINE,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,25600,0, ,Infinity,Infinity
PLANT & MACHINERY,743,PNEUMATIC IRONING MACHINE,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,20200,0, ,Infinity,Infinity
PLANT & MACHINERY,744,PNEUMATIC IRONING MACHINE,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,20200,0, ,Infinity,Infinity
PLANT & MACHINERY,745,AIR COMPRESSOR,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,14500,0, ,Infinity,Infinity
PLANT & MACHINERY,746,SERVO STABILIZER,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,1500,0, ,Infinity,Infinity
PLANT & MACHINERY,747,TURNING MACHINE,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,14800,0, ,Infinity,Infinity
PLANT & MACHINERY,748,LUCKYMOD.LEW/WM/S/100 WASHIN,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,22800,0, ,Infinity,Infinity
PLANT & MACHINERY,749,KARCHER NT 65/2 Eco Tc MAKE IN,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,4300,0, ,Infinity,Infinity
PLANT & MACHINERY,750,IND. SEWING MACHINE CONSEW MODEL -7360 R,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,900,0, ,Infinity,Infinity
PLANT & MACHINERY,751,IND. SEWING MACHINE CONSEW MODEL -7360 R,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,900,0, ,Infinity,Infinity
PLANT & MACHINERY,752,IND. SEWING MACHINE CONSEW MODEL -7360 R,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,900,0, ,Infinity,Infinity
PLANT & MACHINERY,753,IND. SEWING MACHINE CONSEW MODEL -7360 R,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,900,0, ,Infinity,Infinity
PLANT & MACHINERY,754,IND. SEWING MACHINE CONSEW MODEL -7360 R,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,900,0, ,Infinity,Infinity
PLANT & MACHINERY,755,IND. SEWING MACHINE CONSEW MODEL -7360 R,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,900,0, ,Infinity,Infinity
PLANT & MACHINERY,756,IND. SEWING MACHINE CONSEW MODEL -7360 R,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,900,0, ,Infinity,Infinity
PLANT & MACHINERY,757,IND. SEWING MACHINE CONSEW MODEL -7360 R,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,900,0, ,Infinity,Infinity
PLANT & MACHINERY,758,IND. SEWING MACHINE CONSEW MODEL -7360 R,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,900,0, ,Infinity,Infinity
PLANT & MACHINERY,759,IND. SEWING MACHINE CONSEW MODEL -7360 R,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,900,0, ,Infinity,Infinity
PLANT & MACHINERY,760,IND. SEWING MACHINE CONSEW MODEL -7360 R,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,900,0, ,Infinity,Infinity
PLANT & MACHINERY,761,IND. SEWING MACHINE CONSEW MODEL -7360 R,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,900,0, ,Infinity,Infinity
PLANT & MACHINERY,762,IND. SEWING MACHINE CONSEW MODEL -7360 R,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,900,0, ,Infinity,Infinity
PLANT & MACHINERY,763,IND. SEWING MACHINE CONSEW MODEL -7360 R,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,900,0, ,Infinity,Infinity
PLANT & MACHINERY,764,IND. SEWING MACHINE CONSEW MODEL -7360 R,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,900,0, ,Infinity,Infinity
PLANT & MACHINERY,765,IND. SEWING MACHINE CONSEW MODEL -7360 R,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,900,0, ,Infinity,Infinity
PLANT & MACHINERY,766,IND. SEWING MACHINE CONSEW MODEL -7360 R,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,900,0, ,Infinity,Infinity
PLANT & MACHINERY,767,IND. SEWING MACHINE CONSEW MODEL -7360 R,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,900,0, ,Infinity,Infinity
PLANT & MACHINERY,768,IND. SEWING MACHINE CONSEW MODEL -7360 R,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,900,0, ,Infinity,Infinity
PLANT & MACHINERY,769,IND. SEWING MACHINE CONSEW MODEL -7360 R,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,900,0, ,Infinity,Infinity
PLANT & MACHINERY,770,IND. SEWING MACHINE CONSEW MODEL -7360 R,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,900,0, ,Infinity,Infinity
PLANT & MACHINERY,771,IND. SEWING MACHINE CONSEW MODEL -7360 R,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,900,0, ,Infinity,Infinity
PLANT & MACHINERY,772,IND. SEWING MACHINE CONSEW MODEL -7360 R,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,900,0, ,Infinity,Infinity
PLANT & MACHINERY,773,IND. SEWING MACHINE CONSEW MODEL -7360 R,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,900,0, ,Infinity,Infinity
PLANT & MACHINERY,774,IND. SEWING MACHINE CONSEW MODEL -7360 R,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,900,0, ,Infinity,Infinity
PLANT & MACHINERY,775,IND. SEWING MACHINE CONSEW MODEL -7360 R,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,900,0, ,Infinity,Infinity
PLANT & MACHINERY,776,IND. SEWING MACHINE CONSEW MODEL -7360 R,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,900,0, ,Infinity,Infinity
PLANT & MACHINERY,777,IND. SEWING MACHINE CONSEW MODEL -7360 R,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,900,0, ,Infinity,Infinity
PLANT & MACHINERY,778,IND. SEWING MACHINE CONSEW MODEL -7360 R,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,900,0, ,Infinity,Infinity
PLANT & MACHINERY,779,IND. SEWING MACHINE CONSEW MODEL -7360 R,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,900,0, ,Infinity,Infinity
PLANT & MACHINERY,780,IND. SEWING MACHINE CONSEW MODEL -7360 R,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,900,0, ,Infinity,Infinity
PLANT & MACHINERY,781,IND. SEWING MACHINE CONSEW MODEL -7360 R,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,900,0, ,Infinity,Infinity
PLANT & MACHINERY,782,IND. SEWING MACHINE CONSEW MODEL -7360 R,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,900,0, ,Infinity,Infinity
PLANT & MACHINERY,783,IND. SEWING MACHINE CONSEW MODEL -7360 R,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,900,0, ,Infinity,Infinity
PLANT & MACHINERY,784,IND. SEWING MACHINE CONSEW MODEL -7360 R,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,900,0, ,Infinity,Infinity
PLANT & MACHINERY,785,IND. SEWING MACHINE CONSEW MODEL -7360 R,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,900,0, ,Infinity,Infinity
PLANT & MACHINERY,786,IND. SEWING MACHINE CONSEW MODEL -7360 R,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,900,0, ,Infinity,Infinity
PLANT & MACHINERY,787,IND. SEWING MACHINE CONSEW MODEL -7360 R,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,900,0, ,Infinity,Infinity
PLANT & MACHINERY,788,IND. SEWING MACHINE CONSEW MODEL -7360 R,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,900,0, ,Infinity,Infinity
PLANT & MACHINERY,789,IND. SEWING MACHINE CONSEW MODEL -7360 R,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,900,0, ,Infinity,Infinity
PLANT & MACHINERY,790,IND. SEWING MACHINE CONSEW MODEL -7360 R,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,900,0, ,Infinity,Infinity
PLANT & MACHINERY,791,IND. SEWING MACHINE CONSEW MODEL -7360 R,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,900,0, ,Infinity,Infinity
PLANT & MACHINERY,792,IND. SEWING MACHINE CONSEW MODEL -7360 R,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,900,0, ,Infinity,Infinity
PLANT & MACHINERY,793,IND. SEWING MACHINE CONSEW MODEL -7360 R,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,900,0, ,Infinity,Infinity
PLANT & MACHINERY,794,IND. SEWING MACHINE CONSEW MODEL -7360 R,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,900,0, ,Infinity,Infinity
PLANT & MACHINERY,795,IND. SEWING MACHINE CONSEW MODEL -7360 R,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,900,0, ,Infinity,Infinity
PLANT & MACHINERY,796,IND. SEWING MACHINE CONSEW MODEL -7360 R,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,900,0, ,Infinity,Infinity
PLANT & MACHINERY,797,IND. SEWING MACHINE CONSEW MODEL -7360 R,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,900,0, ,Infinity,Infinity
PLANT & MACHINERY,798,IND. SEWING MACHINE CONSEW MODEL -7360 R,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,900,0, ,Infinity,Infinity
PLANT & MACHINERY,799,IND. SEWING MACHINE CONSEW MODEL -7360 R,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,900,0, ,Infinity,Infinity
PLANT & MACHINERY,800,IND. SEWING MACHINE CONSEW MODEL -7360 R,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,900,0, ,Infinity,Infinity
PLANT & MACHINERY,801,IND. SEWING MACHINE CONSEW MODEL -7360 R,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,900,0, ,Infinity,Infinity
PLANT & MACHINERY,802,IND. SEWING MACHINE CONSEW MODEL -7360 R,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,900,0, ,Infinity,Infinity
PLANT & MACHINERY,803,IND. SEWING MACHINE CONSEW MODEL -7360 R,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,900,0, ,Infinity,Infinity
PLANT & MACHINERY,804,IND. SEWING MACHINE CONSEW MODEL -7360 R,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,900,0, ,Infinity,Infinity
PLANT & MACHINERY,805,IND. SEWING MACHINE CONSEW MODEL -7360 R,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,900,0, ,Infinity,Infinity
PLANT & MACHINERY,806,IND. SEWING MACHINE CONSEW MODEL -7360 R,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,900,0, ,Infinity,Infinity
PLANT & MACHINERY,807,IND. SEWING MACHINE CONSEW MODEL -7360 R,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,900,0, ,Infinity,Infinity
PLANT & MACHINERY,808,IND. SEWING MACHINE CONSEW MODEL -7360 R,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,900,0, ,Infinity,Infinity
PLANT & MACHINERY,809,IND. SEWING MACHINE CONSEW MODEL -7360 R,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,900,0, ,Infinity,Infinity
PLANT & MACHINERY,810,IND. SEWING MACHINE CONSEW MODEL -7360 R,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,900,0, ,Infinity,Infinity
PLANT & MACHINERY,811,IND. SEWING MACHINE CONSEW MODEL -7360 R,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,900,0, ,Infinity,Infinity
PLANT & MACHINERY,812,IND. SEWING MACHINE CONSEW MODEL -7360 R,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,900,0, ,Infinity,Infinity
PLANT & MACHINERY,813,IND. SEWING MACHINE CONSEW MODEL -7360 R,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,900,0, ,Infinity,Infinity
PLANT & MACHINERY,814,IND. SEWING MACHINE CONSEW MODEL -7360 R,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,900,0, ,Infinity,Infinity
PLANT & MACHINERY,815,IND. SEWING MACHINE CONSEW MODEL -7360 R,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,900,0, ,Infinity,Infinity
PLANT & MACHINERY,816,IND. SEWING MACHINE CONSEW MODEL -7360 R,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,900,0, ,Infinity,Infinity
PLANT & MACHINERY,817,IND. SEWING MACHINE CONSEW MODEL -7360 R,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,900,0, ,Infinity,Infinity
PLANT & MACHINERY,818,IND. SEWING MACHINE CONSEW MODEL -7360 R,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,900,0, ,Infinity,Infinity
PLANT & MACHINERY,819,IND. SEWING MACHINE CONSEW MODEL -7360 R,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,900,0, ,Infinity,Infinity
PLANT & MACHINERY,820,IND. SEWING MACHINE CONSEW MODEL -7360 R,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,900,0, ,Infinity,Infinity
PLANT & MACHINERY,821,IND. SEWING MACHINE CONSEW MODEL -7360 R,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,900,0, ,Infinity,Infinity
PLANT & MACHINERY,822,IND. SEWING MACHINE CONSEW MODEL -7360 R,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,900,0, ,Infinity,Infinity
PLANT & MACHINERY,823,IND. SEWING MACHINE CONSEW MODEL -7360 R,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,900,0, ,Infinity,Infinity
PLANT & MACHINERY,824,IND. SEWING MACHINE CONSEW MODEL -7360 R,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,900,0, ,Infinity,Infinity
PLANT & MACHINERY,825,IND. SEWING MACHINE CONSEW MODEL -7360 R,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,900,0, ,Infinity,Infinity
PLANT & MACHINERY,826,IND. SEWING MACHINE CONSEW MODEL -7360 R,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,900,0, ,Infinity,Infinity
PLANT & MACHINERY,827,IND. SEWING MACHINE CONSEW MODEL -7360 R,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,900,0, ,Infinity,Infinity
PLANT & MACHINERY,828,IND. SEWING MACHINE CONSEW MODEL -7360 R,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,900,0, ,Infinity,Infinity
PLANT & MACHINERY,829,IND. SEWING MACHINE CONSEW MODEL -7360 R,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,900,0, ,Infinity,Infinity
PLANT & MACHINERY,830,IND. SEWING MACHINE CONSEW MODEL -7360 R,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,900,0, ,Infinity,Infinity
PLANT & MACHINERY,831,IND. SEWING MACHINE CONSEW MODEL -7360 R,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,900,0, ,Infinity,Infinity
PLANT & MACHINERY,832,IND. SEWING MACHINE CONSEW MODEL -7360 R,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,900,0, ,Infinity,Infinity
PLANT & MACHINERY,833,IND. SEWING MACHINE CONSEW MODEL -7360 R,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,900,0, ,Infinity,Infinity
PLANT & MACHINERY,834,IND. SEWING MACHINE CONSEW MODEL -7360 R,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,900,0, ,Infinity,Infinity
PLANT & MACHINERY,835,IND. SEWING MACHINE CONSEW MODEL -7360 R,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,900,0, ,Infinity,Infinity
PLANT & MACHINERY,836,IND. SEWING MACHINE CONSEW MODEL -7360 R,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,900,0, ,Infinity,Infinity
PLANT & MACHINERY,837,IND. SEWING MACHINE CONSEW MODEL -7360 R,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,900,0, ,Infinity,Infinity
PLANT & MACHINERY,838,IND. SEWING MACHINE CONSEW MODEL -7360 R,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,900,0, ,Infinity,Infinity
PLANT & MACHINERY,839,IND. SEWING MACHINE CONSEW MODEL -7360 R,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,900,0, ,Infinity,Infinity
PLANT & MACHINERY,840,IND. SEWING MACHINE CONSEW MODEL -7360 R,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,900,0, ,Infinity,Infinity
PLANT & MACHINERY,841,IND. SEWING MACHINE CONSEW MODEL -7360 R,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,900,0, ,Infinity,Infinity
PLANT & MACHINERY,842,IND. SEWING MACHINE CONSEW MODEL -7360 R,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,900,0, ,Infinity,Infinity
PLANT & MACHINERY,843,IND. SEWING MACHINE CONSEW MODEL -7360 R,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,900,0, ,Infinity,Infinity
PLANT & MACHINERY,844,IND. SEWING MACHINE CONSEW MODEL -7360 R,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,900,0, ,Infinity,Infinity
PLANT & MACHINERY,845,IND. SEWING MACHINE CONSEW MODEL -7360 R,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,900,0, ,Infinity,Infinity
PLANT & MACHINERY,846,IND. SEWING MACHINE CONSEW MODEL -7360 R,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,900,0, ,Infinity,Infinity
PLANT & MACHINERY,847,IND. SEWING MACHINE CONSEW MODEL -7360 R,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,900,0, ,Infinity,Infinity
PLANT & MACHINERY,848,IND. SEWING MACHINE CONSEW MODEL -7360 R,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,900,0, ,Infinity,Infinity
PLANT & MACHINERY,849,IND. SEWING MACHINE CONSEW MODEL -7360 R,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,900,0, ,Infinity,Infinity
PLANT & MACHINERY,850,IND. SEWING MACHINE CONSEW MODEL -7360 R,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,1000,0, ,Infinity,Infinity
PLANT & MACHINERY,851,IND. SEWING MACHINE CONSEW MODEL -7360 R,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,1000,0, ,Infinity,Infinity
PLANT & MACHINERY,852,IND. SEWING MACHINE CONSEW MODEL -7360 R,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,1000,0, ,Infinity,Infinity
PLANT & MACHINERY,853,IND. SEWING MACHINE CONSEW MODEL -7360 R,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,1000,0, ,Infinity,Infinity
PLANT & MACHINERY,854,IND. SEWING MACHINE CONSEW MODEL -7360 R,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,1000,0, ,Infinity,Infinity
